material_id,pretty_formula,icsd_ids
mp-1005689,Sm6GaCo2,[623187]
mp-1009787,RuC,[183169]
mp-1018684,Er2Mg3Ru,[427123]
mp-1019359,ThSbSe,[651533]
mp-1019779,K2Mg2Si2O7,[185362]
mp-1019805,KB(S2O7)2,[426423]
mp-10456,HfSiPt,"[239656, 638791, 90278]"
mp-1055,CdSe,"[181026, 620434, 52833, 181027]"
mp-1072191,SnCI3N,[250733]
mp-1077413,NaPO,[36191]
mp-1078836,KI,[20020]
mp-1079752,SnPS3,[648055]
mp-10838,NaYb(PS3)2,[93758]
mp-1087512,TmTe3,[653102]
mp-1095628,YSnPd,[424012]
mp-1102032,HfNiP,[638712]
mp-1104318,NiSn(ClO)6,[26679]
mp-1104519,Tm(Ni2As)2,[611088]
mp-1104964,Lu(Ni2As)2,[610818]
mp-1105637,Eu3(GaAs2)2,[423784]
mp-11193,VAuS2,[96089]
mp-1180737,KSe,[38124]
mp-1182115,BrO3,[22124]
mp-11859,La(SiAu)2,[106686]
mp-1188216,Ce2Te3,[428424]
mp-1188915,Nb4AlN3,[181352]
mp-1189863,Tm5Si3,[652452]
mp-1190275,IrC4,[181498]
mp-1191016,Tm3B7W,[656438]
mp-1191513,Na3Sc(BO3)2,[262733]
mp-1193556,K2Ca2Mg(S2O9)2,"[6304, 6303, 170767]"
mp-1193751,Ce2(Si2Pd7)3,[174079]
mp-1193872,Pr3(GeRu)2,[637620]
mp-1194154,Sc6Al16Rh7,[609216]
mp-1194744,Cs3Cu20Te13,[238005]
mp-1194753,AgB3O5,[428142]
mp-1196139,Mg3Sb2,[181285]
mp-1196668,CeP4H50C12Cl3O11,[170720]
mp-1198317,Mg4AlSi3,[251038]
mp-1198464,PH7(NO2)2,[15083]
mp-1199591,Pr6Fe13As,[604334]
mp-1200024,FeBP(HO3)2,[240323]
mp-1200515,Tb5Si4,"[652366, 652351]"
mp-1200614,PH9C2S(NO)4,[173456]
mp-1200836,ZnS,[42187]
mp-1201139,Lu2(Ni5B3)3,[614687]
mp-1201322,Ce2TeMo6(H6O7)6,[418138]
mp-1201817,Er3Si11Pt23,[236867]
mp-1202187,Ho2Ni17,"[639463, 639475, 639459]"
mp-1202279,KHoF4,[186998]
mp-1202741,Cs3HgBr5,[200538]
mp-1203833,Ga31Mo6,[260696]
mp-1204443,PH18PtC6S3BrF6,[281569]
mp-1205061,Zr(TlSe)4,[261209]
mp-1205384,LaTe2,[90911]
mp-1205479,K2SbF5,[39632]
mp-12159,Na2PO3F,[2100]
mp-13000,Ba2HoTaO6,[158358]
mp-133,Sb,"[651489, 651488, 651499, 651490, 651504, 651491, 52227]"
mp-13680,BaBOF3,[16684]
mp-15560,Ga(PO3)3,[410180]
mp-1658,Tl2O3,"[193329, 647576, 27988, 33660, 26813, 74090, 413878, 647575]"
mp-17170,HoCu(WO4)2,[36623]
mp-17265,Sr2CuGe2O7,[86843]
mp-17271,Sm4FeSe6O,[391304]
mp-17290,LiSbWO6,[202748]
mp-17522,K4Rb2Co2O5,[33797]
mp-17948,Si(Hg2S3)2,"[639177, 95227]"
mp-18567,CaZn11,"[184413, 619630, 418613, 184364]"
mp-18912,Na5NiSO2,[412972]
mp-18958,UMoO6,"[16212, 36400]"
mp-19406,La2MgMnO6,[151779]
mp-19719,Yb2MnSe4,[76225]
mp-20285,NaPt3O4,"[27052, 32546, 185930]"
mp-20354,MgMnGe,"[66952, 87117, 87116, 66948, 66953]"
mp-20444,GdIn2Rh,[411392]
mp-20603,CeTl3,"[102295, 622294]"
mp-20719,EuHg2,[103397]
mp-21320,UGaNi,"[634974, 634976, 634978, 600394, 106739]"
mp-21652,Sr8CaCu4(ReO8)3,[97514]
mp-22398,FeF3,"[16671, 41120, 240402, 240398, 52168, 52166, 240401, 52167, 240397, 240399, 240395, 240396, 52171, 52170, 52169, 240400, 240394]"
mp-22432,Ti4Cu2O,"[15810, 73017]"
mp-22637,HfNbP,[75009]
mp-23184,BCl3,"[24526, 27869]"
mp-23295,RbCl,"[18016, 22166, 53829, 61538, 162798, 23761, 44285, 53844]"
mp-23314,Pr4Bi3,"[616969, 616973]"
mp-23332,BiPO4,"[426245, 426238, 189657, 189667, 426231, 189668, 426242, 67987, 426244, 426239, 54163, 426240, 426243, 426241]"
mp-23420,Ge19(PI)4,"[16533, 63194, 22032]"
mp-23506,VBiO4,"[100603, 100605, 100604, 33243, 100602]"
mp-23961,Na3AsH18Se4O9,[69490]
mp-2493,CeN,"[621549, 236534, 236504, 621559, 236537, 236536, 52881, 236530, 621558, 236500, 236503, 236498, 236483, 236482, 169213, 621548, 236490, 236535, 236494, 236493, 236491, 236485, 236495, 236508, 236496, 236492, 236501, 236506, 236502, 621551, 621550, 621547, 236505, 236532, 236487, 236486, 236510, 236509, 236484, 236531, 236497, 236511, 236533, 236499, 621553, 76480, 621546, 236489, 236488, 236507, 169198]"
mp-2503,Pd7Se4,"[648822, 77897, 90788]"
mp-2707,USb2,"[42345, 651701, 43030]"
mp-27290,Sb2XeF14,"[260954, 9305]"
mp-27370,P10Au7I,[12162]
mp-27626,Ge19(AsI)4,[22033]
mp-27698,Y6UO12,[23966]
mp-277,Zr3N4,"[78945, 78944, 152050]"
mp-29148,Hg2Mo5O16,[84641]
mp-29219,Ba2(Ni3B2)3,[100288]
mp-2926,Pr2MgNi2,"[107328, 411080]"
mp-29289,BaPt2S3,[201146]
mp-29304,Y2InCl7,[201429]
mp-29320,Te3SeO8,[201784]
mp-29556,Tl2WCl6,[409229]
mp-30349,Li2AgPb,[58314]
mp-30388,HoInAu2,[58486]
mp-30442,NpBe13,[58727]
mp-30502,TmCd3,[102080]
mp-30562,Sc2Co,"[102643, 624942, 624931]"
mp-30625,Dy2Tl,[103378]
mp-30778,Mg5Rh2,[104860]
mp-30865,TmRh2,[105960]
mp-31103,Ni3Te2,[99271]
mp-31230,Tl2Cr2O7,[413950]
mp-31307,Ba2SnSe5,[414418]
mp-31628,CrReO4,[173875]
mp-32309,Sr4Re2NiO12,[16419]
mp-3479,CaAl9Ni,[63626]
mp-3507,Lu(SiPd)2,"[642509, 603882, 642507]"
mp-3710,HoBRh3,"[44418, 614499]"
mp-4073,Sm(CoB)2,"[613310, 613287]"
mp-4158,Nd2CuO4,"[261376, 203228, 160629, 261375, 69479, 186590, 4203, 75830, 75825, 202885, 203229, 71181, 82067, 75828, 69886, 75826, 75829, 75824, 75827, 69482, 86752]"
mp-449,Fe5Si3,"[99977, 99970, 633540, 161129, 166484, 633525, 161131, 161130, 99969, 99968, 99976, 99973, 99974, 99966, 161128, 633547, 99972, 42585, 99975, 99967, 99971]"
mp-4534,NaCO2,"[171458, 56906, 171459]"
mp-4789,PrRhO3,"[172348, 172354]"
mp-504179,LiFe(PO3)3,[20610]
mp-504615,Fe4Bi2O9,"[238979, 186441, 186442, 262861, 20067, 26808, 186440]"
mp-505262,GdCuSeO,[80358]
mp-510611,LaCoO3,[161383]
mp-5149,NbAlCo2,"[606622, 57620]"
mp-540947,CoNi(PO3)4,[37136]
mp-541053,SiI2,"[49761, 49762]"
mp-542081,K2LaP2S7,[279617]
mp-542210,K2MoP2O9,[281295]
mp-542429,Mg3Rh,[413720]
mp-542611,Tl2S7N8,[37169]
mp-542897,BaIrO3,"[69720, 173848, 161961]"
mp-542930,Eu2(Ga3Ir)3,[416378]
mp-545488,SiO2,[170548]
mp-546082,TmBi2ClO4,[92408]
mp-548609,Tl2Cu(SO3)2,[2896]
mp-549308,LiGeBO4,[28106]
mp-549580,Sr2Cu3(IO2)2,[55711]
mp-550579,ScTa(PbO3)2,[77739]
mp-550635,LuBi2IO4,[92437]
mp-553962,Rb2LiNbS4,[414189]
mp-554187,SnH21C7S4N(O3F)2,[163069]
mp-554354,Mn(RhO2)2,[109300]
mp-554651,K3Pu(H3O4)2,[161583]
mp-554711,CSCl2,[300291]
mp-554736,CaB2(H6O5)2,"[423168, 23016]"
mp-554866,PWO5,[91288]
mp-554955,MgCrF6,[10344]
mp-555082,CsLi5(BO3)2,[61203]
mp-555329,CSe2S2N2(OF)3,[66367]
mp-555459,CeTl5Cu2(NO2)12,[24547]
mp-555698,FeB2C6(O3F4)2,[152380]
mp-555726,NaClO3,[31056]
mp-555929,Sr2MnMoO6,"[187667, 187668, 97744]"
mp-556049,Sr4Br6O,[418452]
mp-556459,VPO5,[415924]
mp-556551,GdSeClO3,[418535]
mp-556936,CsBa(BO2)3,[417919]
mp-557638,NaMo2P3O13,[69084]
mp-557658,RbZnB(PO4)2,[410870]
mp-558054,SrLi2Ta2O7,[246277]
mp-558062,K6Ti2S6O,[98734]
mp-558083,BaLi2Ti6O14,[152568]
mp-558740,Dy3CuGeS7,"[155079, 627147]"
mp-560496,BaV2ZnO7,[80812]
mp-560732,BaNaZrF7,[67515]
mp-560794,BaNbTePO8,[281698]
mp-560821,Ca2SiO4,[82996]
mp-560845,Cu2As4S3Cl2,[419755]
mp-561133,Sr5Nb4O15,[79218]
mp-561735,Cs7O,[112]
mp-565836,MoSO6,"[279635, 421954]"
mp-567459,AgC2N3,[68453]
mp-567551,SiC,[42858]
mp-567679,TiGaRh,[108492]
mp-567997,Sm3(CoGe2)2,[108292]
mp-568488,Mo15Se19,[69590]
mp-568519,Tm3(CuGe)4,"[99159, 627864, 187624]"
mp-570140,AuBr,[200286]
mp-571008,Pr(CoAs)2,[610099]
mp-571053,Al5Mo,[105520]
mp-571079,TlCl,[109143]
mp-574244,Ce(PRu)2,[602130]
mp-581403,K3Na4Si3BF22,[160430]
mp-582227,Eu(MnSb)2,"[380374, 100584]"
mp-582357,Eu(FeSi)2,[631248]
mp-582421,KUCuSe3,[156246]
mp-582797,Gd2MoO6,[62886]
mp-583424,Cs5CeCu2(NO2)12,[24546]
mp-605853,Li4CO4,[245399]
mp-616468,ReC5IO5,[71219]
mp-6204,Cs2NaScF6,"[22116, 55694]"
mp-621619,Gd3(CuGe)4,[42717]
mp-632291,H2,[28540]
mp-637206,AlBiSeCl4,[414155]
mp-646218,BaY(CoO2)4,[245821]
mp-649957,Cu3Mo2O9,[9155]
mp-651008,YbCo(BO2)5,[60770]
mp-653182,K4US3O14,[14062]
mp-672196,La4B2CI5,[405294]
mp-6765,Li3AlGeO5,"[72098, 72099]"
mp-683945,KEr3F10,[1658]
mp-695927,Ca2AlH10ClO8,[62363]
mp-697127,K3HPdS2(ClO3)2,[49686]
mp-697242,H5C2NO,[56913]
mp-697981,Cd3H2CSeO8,[95816]
mp-705486,U3Cu2H10(CO10)2,[60064]
mp-707744,K2TeH10(NO7)2,[30853]
mp-7088,Ta2C,"[618840, 409555]"
mp-744702,MoH6NO3F2,[36134]
mp-744991,Mn4Si3AsHO13,[8188]
mp-7806,Cr3P,"[291337, 626511, 626503, 626509, 23560]"
mp-7880,Sr(SiAg)2,[25330]
mp-7976,RbGdO2,[27335]
mp-849311,MgSb2H2F14,[412893]
mp-8703,Na3SbSe4,[65141]
mp-8768,K2CoSe2,[67390]
mp-8960,Ba3NaNbO6,[72330]
mp-973633,LuSi2Ni,[642460]
mp-979261,TiPd,[167649]
mp-999208,Sc2MnSi,[190996]
mp-1001615,LiZrSe2,[642364]
mp-1006371,CePS,[621769]
mp-1008631,VCoTe,[191682]
mp-1009730,Ca2Sn,[191748]
mp-10120,NdBPd3,[44463]
mp-10157,K,[44669]
mp-1017531,VPt,"[649822, 649832]"
mp-1020621,RbBe2B3O7,[248205]
mp-1025341,Si2NiSe4,[646533]
mp-10423,KAuC2,[411255]
mp-1077901,InCo3SnS2,"[5437, 425136]"
mp-1079214,GdSnPt2,"[104124, 420008]"
mp-1079262,Pt(NCl)2,[26655]
mp-1079374,ThTaN3,[247344]
mp-1079815,PrSi2Rh,[603334]
mp-1079831,HfReSi,[638814]
mp-1080683,CsEuS2,[602834]
mp-1087235,TbNiGe3,[600215]
mp-1095134,LaCoGe2,"[623462, 623464]"
mp-1095604,ErTc2,[631172]
mp-1102214,BaCaPb,[615799]
mp-1102674,Hg4SbO6,"[52534, 31268, 158912]"
mp-1103346,NbGePt,[186940]
mp-11367,DyHg2,[103196]
mp-1179754,RbBi3S5,"[654071, 25363]"
mp-11799,PrNi,"[646227, 646247, 646246, 99823]"
mp-1180282,NO,[38127]
mp-1188344,CsLiCl2,[423634]
mp-1188450,B2Mo2Os,[614829]
mp-1188465,Cs3CdBr5,[39599]
mp-1189121,U3CrSb5,[658820]
mp-1189619,EuAl,[107525]
mp-1190170,SmSiPd2,[648860]
mp-1190927,Pr3InFeS7,[426494]
mp-1191627,KMoO4,[202392]
mp-1191936,K2S2NO6,[16628]
mp-1191987,DyFeB4,[613623]
mp-1194175,CsHgBr3,[153603]
mp-1194534,La3VH3O8,[262402]
mp-1194721,Sc3Mn3Al7Si5,[426711]
mp-1195392,Na5ErH6WO10,[429090]
mp-1195631,SbH3NF6,[429156]
mp-1195904,AlZnB5H21C6(NO2)5,[238919]
mp-1196185,V4Cu9(ClO9)2,[190682]
mp-1198491,Be2NiH20N2(O3F4)2,[23271]
mp-1198857,Rb4V2S4O19,"[182333, 183845]"
mp-1199516,Na9H4S4BrO20,[171005]
mp-1199733,IrCSN6(ClO4)2,[2548]
mp-1199870,Ca2Y3Si3O13,[74452]
mp-1200068,Ba4Ru3O10,[81524]
mp-1201263,CsCa(PO3)3,[245062]
mp-1201626,Al3Co(W3C)3,[421253]
mp-1201694,K2Tc9O27F11,[249512]
mp-1201870,BeH48C20I6(N2O)4,[248142]
mp-1203059,LiAs3H2O9,[172987]
mp-1203192,Ga2CuSe3O10,[249926]
mp-1204561,Sr3TiSi4O15,[4443]
mp-1204721,Tb3InS6,[640382]
mp-1205091,KB6F6,[421886]
mp-1205311,Sr2NiTeO6,[16225]
mp-1206243,HoO2,[2944]
mp-12082,Er(CrSi)2,"[625852, 167206]"
mp-12646,EuNbO4,[109177]
mp-14208,LiYSi,[262362]
mp-14254,NdAlO3,[35550]
mp-15783,KSmS2,[44944]
mp-15865,RbScAsO4F,[87816]
mp-1627,Mo2S3,"[644252, 602115, 76371, 73453, 16261, 62486, 644254]"
mp-16275,CeScGe,[52866]
mp-16315,GePt3,"[77962, 43681, 637643, 57114]"
mp-1634,MoSe2,"[644335, 601045, 49800, 191306, 167357, 644334, 644340]"
mp-17243,Pr3CuSnSe7,[152547]
mp-17757,Sr5Ge3,[409374]
mp-18856,MoO3,"[644067, 202324, 644068]"
mp-19312,BaTb2NiO5,[66078]
mp-20339,Ti2InNi2,"[404848, 107330]"
mp-20569,MnSnO3,[29203]
mp-20737,KNaEuNbO5,[420036]
mp-20807,SrFeAsF,"[186506, 162808, 186507, 168774, 163916, 163915, 168775]"
mp-21085,PuPd3,"[648716, 105659, 105660]"
mp-21306,TiCoSi,"[165246, 625091, 53079, 625085]"
mp-21434,CoCO3,"[5208, 5396, 61066, 52377]"
mp-22482,ErMn12,"[26826, 630755]"
mp-22652,FeS,"[89380, 89381, 87501, 87500]"
mp-23121,Sr5P3ClO12,"[80084, 2089, 80085]"
mp-23202,InI,"[55184, 55185, 55180, 55182, 38129, 65464, 55186, 55181, 55179, 55183]"
mp-23301,BiF3,"[24522, 655136]"
mp-23306,CuI,"[80255, 80261, 80256, 163444, 78267, 80252, 163445, 80254, 80258, 80257, 78266, 80253, 80259]"
mp-23598,SIO3F,"[49562, 74647]"
mp-2388,CdTe,"[658984, 620526, 52839, 620544, 620524, 620523]"
mp-23965,CoH8(BrO2)2,[67553]
mp-24405,LiCd4Ge5HO15,[20096]
mp-24668,CsHF2,[45858]
mp-27208,RbMgCl3,[4036]
mp-27256,Sb2(S2O7)3,[8033]
mp-28728,K6Sn3As5,[71009]
mp-30039,Na2Al2Sb3,[52628]
mp-3041,Er2CdS4,"[246498, 100518]"
mp-30456,SrLiBi,"[428109, 58800]"
mp-3051,Mg2GeO4,"[63533, 41415]"
mp-30602,DyMg2,"[103159, 164274, 656103]"
mp-30760,Li3Pb,[104764]
mp-30808,TbNi5,"[105398, 186005]"
mp-30923,Ga5Rh3,[240179]
mp-3315,CaPd3O4,"[186819, 16538, 27502]"
mp-35,Mn,"[655106, 44761, 642935, 246889, 174037, 44932, 618255, 426954, 42774, 56133, 164349, 246890, 642933, 42743, 642938, 43058]"
mp-4156,Li2ZrO3,"[291154, 94897, 191166, 94895, 94896, 94894, 94893]"
mp-4558,Li4GeO4,"[16935, 18096, 65177]"
mp-4887,BaCeN2,"[74791, 74792]"
mp-504498,K2CdPb,[10041]
mp-504536,Cu4SnS4,"[833, 604567, 628881]"
mp-504674,Ba2EuReO6,[25394]
mp-505743,GaBPbO4,[279600]
mp-510232,Nd12Co6Sn,[240094]
mp-541570,SrZrSe3,[84723]
mp-541707,K6Na3AlSb4,[401209]
mp-541750,CsS2N(O2F)2,"[81866, 405405]"
mp-554266,Ba3SrIr2O9,[245254]
mp-554294,Na7SnS3(O4F)3,[250242]
mp-555988,Na4UCr3O14,[98653]
mp-557293,Li2CdSiO4,[1113]
mp-558071,RbS,[73175]
mp-558077,Ba3Na2Cr4F20,[61052]
mp-558403,P2Pb(XeF6)3,[249570]
mp-558946,BaSbSe2F,[171429]
mp-559268,OsXe(O2F3)2,[260293]
mp-560715,Sn5(PO5)2,"[418458, 412358]"
mp-561461,Cs2KMnF6,[91037]
mp-567273,HfI4,[109275]
mp-567337,Li,[109012]
mp-567871,Nb5Si3,"[645428, 645424]"
mp-568441,MgH2,[155811]
mp-568559,YbAg2,"[605976, 58380]"
mp-568617,Tb8Ni18P11,[84076]
mp-568646,Ta3Si,"[652305, 108741]"
mp-569161,K2La6OsI12,[85765]
mp-569168,Ba6NaCu3Te14,[83671]
mp-571350,Ba(AsPd)2,[36377]
mp-571468,Ho3CuSiSe7,[159887]
mp-572131,SbS8Cl5O,[14053]
mp-572292,FeCoPO4F,[96003]
mp-580161,Na3InBi2,[413312]
mp-581396,Rb6U5V2O23,[96479]
mp-583084,Rb3Er3(PS4)4,[414011]
mp-583278,Cs3Mo15Se17,[65688]
mp-5983,Tm(CoGe)2,"[623641, 107213]"
mp-605646,RbBa2N15,[249141]
mp-605665,H24RuC8(S2Cl)2,[249164]
mp-606393,NbBr3O,[418089]
mp-611378,BaLuFeCuO5,[66404]
mp-615993,SiO2,[62582]
mp-622105,Ba2DyCu3O7,[81173]
mp-6390,Rb3Ti3(PO4)5,"[75234, 75088, 39933]"
mp-639659,InCuPt2,[108380]
mp-640551,Ba4Si23,"[196332, 90093, 153685, 191764, 186545]"
mp-643047,Ba3(H6Ir)2,[75962]
mp-6433,KNd(PO3)4,"[166609, 4254, 171711]"
mp-644504,NdMg2Ag,[110801]
mp-648006,Tb4In20Ni11,[418921]
mp-651997,Fe3(GeO4)2,[9766]
mp-654301,Nb5P7O30,[67516]
mp-6654,Cs2LiGaF6,[9004]
mp-6692,Ba2PrSbO6,"[245799, 246160, 153137]"
mp-669391,Ca4Zn2Cu3P5,[89518]
mp-6721,Sr3LiRuO6,"[96220, 50022]"
mp-672209,RbCS(OF)3,"[171661, 415816]"
mp-672227,CaZn13,"[184414, 619629, 619636, 184365]"
mp-672233,N2,[24892]
mp-672654,Zr6Co16Ge7,"[623683, 109131]"
mp-680173,Bi9Rh2Br3,[411135]
mp-687096,V2Cu2O7,[171028]
mp-6902,KC2S2N(O2F3)2,"[50526, 281181]"
mp-692,Tb2C,"[42762, 108187, 42761]"
mp-696794,RbHSeO4,[31997]
mp-704544,ThV2O7,[23433]
mp-709352,Na2Sc2P4H12C4O13,[153367]
mp-721415,CuH12N2(Cl2O)2,[23750]
mp-722571,ReH(CO)4,[54144]
mp-7251,Ba2YNbO6,[172407]
mp-7263,CaGaN,"[2027, 619288]"
mp-7293,HgPSe3,"[639132, 2565]"
mp-730691,CaU2Si2H12O17,[63029]
mp-735596,K4Mo3H4O17,[81778]
mp-740731,Al2H12(SeO5)3,[71293]
mp-744644,Mg2MnH24(ClO2)6,[80936]
mp-75,Nb,"[645057, 645066, 645061, 170906, 645058, 76264, 645063, 426958, 645062, 151406, 183413, 76011, 76416, 645056, 645059, 645065, 76554, 645060]"
mp-758209,Li2FeSiO4,"[247485, 261338, 186522, 261335]"
mp-8262,K2P3,[33259]
mp-8414,K2HfF6,[47244]
mp-863293,KFe3(PO6)2,[50646]
mp-865961,K3Bi(AsSe2)6,[180763]
mp-9227,Ti3Se4,[79629]
mp-973198,Na,"[426957, 644902]"
mp-9768,BaSb2Pd,[405111]
mp-987,ZnCu,"[629462, 56276, 103152]"
mp-9936,DyBC,[42477]
mp-999441,Nb3Cr,[188240]
mp-1002209,ReN,"[181296, 167878]"
mp-1007,DySb,"[103368, 630247, 103367, 630227, 630232, 630240, 630231, 630241, 43639, 630238]"
mp-1007923,CrNi3,[188243]
mp-1019272,TaN2,[290431]
mp-1019517,Ba4Mg(SiN3)2,[187335]
mp-1025032,PuCu2,[628754]
mp-1068319,Dy2InNi2,"[291196, 629859]"
mp-1071260,LaSnAu,[429889]
mp-1079385,CeCuTeO,[416521]
mp-1091395,ZrGeOs,[637491]
mp-10927,SrC2(SN)2,[94427]
mp-1095593,Ho2In8Co,[623870]
mp-1095614,ErAsS,"[610398, 658896]"
mp-1104369,NaV2O4,"[248827, 248826]"
mp-1104698,Eu3Pt2,[631556]
mp-1104770,Ho3Ga8Rh3,[634400]
mp-1105044,Nb6Ni7,[188280]
mp-1105484,Sm3FeO6,[421428]
mp-1106155,Ca2MnReO6,[247998]
mp-1188950,Yb3PrS6,[649304]
mp-1189095,AgP(NO)2,[300136]
mp-1189965,TiH8(NF3)2,[24835]
mp-1191079,Ti7P4,[648209]
mp-1191696,LiCr(MoO4)2,[247056]
mp-1192812,CsSmGeSe4,[281684]
mp-1194700,Li4SnSe4,[193768]
mp-1195317,Ba3B3Pb2ClO9,[238604]
mp-1196130,KFe2P2O11,[22048]
mp-1196346,Ce18C18Cl11,[420778]
mp-1196522,UH17C10N3O10,"[251378, 251379]"
mp-1196669,RbC3S2(O2F3)2,[8164]
mp-1197204,MnC3NCl3,[110226]
mp-1197380,CoHgH18Br4N6Cl,[421211]
mp-1197448,Tm(BRu)4,[615387]
mp-1198028,K3Al2Si4O13,[56825]
mp-1198408,Ba2HRu3O10,[248352]
mp-1199011,Nb4Ag2O11,[180733]
mp-1199524,Mn(CO3)2,[96426]
mp-1199978,Ho11(In3Si2)2,[184238]
mp-1200364,Cd2S3(NO6)2,"[4311, 155730]"
mp-1200372,H4CS(NO)2,[173455]
mp-1200479,BaLuCo4O7,[290049]
mp-1201939,K3IrC4Cl2O9,[240224]
mp-1202036,Rb2U6Pd4Se17,[250664]
mp-1202506,Ba2FeBiS5,[261419]
mp-1203326,Ga2Hg3Cl8,[413580]
mp-1203331,Hf2(NiAs)3,[610649]
mp-1203553,UP2H6CO10,[168520]
mp-1203927,Mo4N2O15,[200076]
mp-1203969,ZnP3H16C3NO12,[172319]
mp-12079,K(CoS)2,[623956]
mp-12236,Er3Ga5O12,[9238]
mp-12274,LaAl4Co,[9986]
mp-12326,CaZn(GeO3)2,[59938]
mp-14328,Pr3GePO9,[39382]
mp-1439,TiO2,"[189327, 158778, 158780, 189320, 202765, 15328, 158779]"
mp-14441,Ti(TlS2)2,[49681]
mp-14634,K2VAgSe4,[50461]
mp-15217,Rb2TaAgS4,[84295]
mp-15792,LiGdSe2,[44961]
mp-16036,Tb2TeO2,[89564]
mp-17112,K3Ge4Au,[413728]
mp-177,USb,"[52326, 57179]"
mp-17717,Pu3Pd4,"[648718, 2516]"
mp-17984,Ag8SnSe6,[95093]
mp-18447,K3Na2SnAs3,[40560]
mp-18492,Na2Zr(MoO4)3,[200913]
mp-18506,SmZrF7,[74961]
mp-18591,KZnPO4,[88955]
mp-19164,BaDy2CoO5,"[73067, 85060]"
mp-19170,PrNiO3,"[69187, 69186]"
mp-19368,Sr2V2O7,"[72200, 20401]"
mp-19485,Ba5Gd8Mn4O21,[67570]
mp-20751,Pu(CuSi)2,"[602699, 106963]"
mp-20930,InCuO2,"[91856, 91058, 55687, 91855, 186619]"
mp-20991,BaPbO3,"[51658, 245603]"
mp-21339,CeCoGe,[106373]
mp-21455,EuAlO3,[109353]
mp-2176,ZnTe,"[653196, 77072, 41984, 184482, 184484, 52513, 184483, 653194, 77073, 653193, 77074, 653205, 31843, 185141, 248451, 162756, 653199, 104196, 653195, 77075, 184481, 43713, 67792, 603959, 187453, 653198, 184485]"
mp-21901,SrIn4Ir,[417836]
mp-21964,TlCu7S4,[81777]
mp-2218,Er5Mg24,"[630747, 109136, 151537, 630746]"
mp-23183,NdCl3,"[23147, 31577]"
mp-23197,TlI,"[61520, 53854]"
mp-23859,CaHCl,"[37199, 25601]"
mp-23959,KP(HO2)2,"[31151, 68696, 34447, 183037, 183038]"
mp-24025,NiH12(N3O2)2,"[201208, 201209, 66836, 201055]"
mp-24537,FeH8(BrO2)2,[67552]
mp-2460,Er2O3,"[160230, 419435]"
mp-2507,GaS,"[25660, 167394, 53586, 173940, 173941, 201345, 635244, 53589, 53587, 635251, 53588, 53590, 201344, 654685, 59, 658768]"
mp-26991,LiCo(PO3)3,"[164953, 153515]"
mp-2708,LaNi2,"[104673, 641506, 641548, 641515, 641537, 104674, 641492, 641550]"
mp-2762,YIr2,"[641175, 641183, 104602, 641180, 104601]"
mp-28107,Na4Ge2Te5,[37183]
mp-28292,Na4GeSe4,[60086]
mp-28563,CsAsSe2,[65299]
mp-28632,Ga(Bi3O5)4,[68648]
mp-28658,Na2CdCl4,[69344]
mp-29075,Ga3Bi5Cl12,[81468]
mp-29160,TiAg2O3,[84970]
mp-29242,Ba3PbO,[100791]
mp-29295,Sr3Sb4S9,[201400]
mp-29721,B3H5,[43253]
mp-29796,Ho(AlCl4)3,[40302]
mp-29820,Ca3(AlN2)2,[280348]
mp-29912,Sb2MoSe,[280615]
mp-30005,Rb6Br4O,[411955]
mp-30347,ScInAg2,[58298]
mp-3296,Yb(GePd)2,"[658347, 637567, 53886]"
mp-3392,Ba(TlHg)2,"[260392, 260391]"
mp-3726,Li2GaPt,"[107086, 106713]"
mp-4960,Li(PrGe3)2,"[636900, 63035]"
mp-505216,Gd2Ru2O7,[79332]
mp-505499,Ta4BTe8,[410843]
mp-510278,GdTiO3,[8149]
mp-510492,PuRh3C,[108181]
mp-5339,CsNaTe,"[107569, 405538]"
mp-540724,Fe4Cu2S7,[15973]
mp-541975,Rb3Ta2S11,[411064]
mp-542676,Lu2Te4O11,[170699]
mp-554023,Be2BO3F,[56847]
mp-554947,NaSiBO4,[39459]
mp-555735,CaIrO3,"[182245, 159433]"
mp-556167,SrAl4O7,[34803]
mp-556320,Cs2NaFeF6,[65503]
mp-556645,RbNbAsClO5,[85758]
mp-556744,TlInSiS4,[655336]
mp-556946,Rb2V2Cu(PO6)2,[260010]
mp-557517,Tb3CuGeS7,"[627792, 155078]"
mp-557548,V2ZnPbO7,[39418]
mp-557736,TeWNCl4F5,[37149]
mp-557878,KNi(PO3)3,[91527]
mp-558244,As(IF3)2,[37001]
mp-559459,CsInS2,[415553]
mp-560423,KBS4(ClO3)4,"[1725, 10443]"
mp-5625,Ag2SO4,"[27655, 52356, 69096]"
mp-563000,Co3SnC12BrO12,[2904]
mp-567330,TiCl3,[39428]
mp-567677,GeI2,[27674]
mp-568107,AlGe2P(H3C)8,[163053]
mp-568168,Rb(In3Au2)2,[249521]
mp-569117,CsLi2Cl3,[245974]
mp-569442,RbAuCl4,[26021]
mp-570319,YCo3H2,"[159896, 152863]"
mp-570472,CdI2,"[44793, 42209]"
mp-570615,BaThBr6,[78770]
mp-571358,Yb3Pt4,"[649869, 105851]"
mp-574025,HfInAu2,[58472]
mp-581330,CsCa2Nb3O10,[201425]
mp-581510,La4CdCo,[419067]
mp-600218,SbH12C4NF4,[110369]
